id_bat;len_occ_brat;len_occ_db;miss_db;miss_brat;miss_all;max_nomen;miss_nomen_db;miss_area;miss_nomen_brat;nomen_brat;nomen_db;geometry
58195;3;2;1;0;1;3;['09'];318.09;[];['09', '01', '03'];['01', '03'];POLYGON ((150301.730951588 167639.957478316, 150299 167641.340842439, 150305.55 167654.03084244, 150304.06 167654.840842441, 150304.14 167654.99084244, 150307.69 167661.510842441, 150316.06 167657.19084244, 150322.249460443 167654.004106726, 150322.154578577 167653.610707949, 150335.13 167647.230842439, 150334.58 167646.060842438, 150325.509999806 167627.390842133, 150320.273375596 167630.369639786, 150313.76129457 167633.601787245, 150311.940000134 167634.590842036, 150305.87 167637.860842439, 150301.730951588 167639.957478316))
62512;1;2;0;1;1;2;[];0.0;['03'];['01'];['01', '03'];POLYGON ((150111.89 167476.040842441, 150111.41 167475.00084244, 150111.3 167475.280842441, 150110.13 167472.77084244, 150104.49 167475.47084244, 150108.43 167483.690842441, 150121.66 167486.760842442, 150120.67 167491.03084244, 150118.61 167490.56084244, 150117.81 167493.99084244, 150133.72 167497.670842441, 150134.83 167497.940842439, 150153.252 167502.43584244, 150156.453 167488.409842441, 150138.53 167484.290842441, 150134.37 167483.330842439, 150121.58 167480.52084244, 150122.97 167474.410842441, 150122.62 167474.300842441, 150116.38 167472.86084244, 150115.45 167476.860842441, 150111.89 167476.040842441), (150137.403027587 167488.776415473, 150137.021902713 167490.542222627, 150137.481045991 167490.641322309, 150137.24494533 167491.735211127, 150135.39371491 167491.335648831, 150134.949851101 167493.392134624, 150128.097800913 167491.913215052, 150128.482362045 167490.13148721, 150128.743605212 167488.921109499, 150129.158890257 167486.997033284, 150137.403027587 167488.776415473))
14830;4;4;1;1;2;4;['09'];245.39;['20'];['09', '05', '01', '03'];['20', '05', '01', '03'];POLYGON ((150000 167858.600842438, 149999.37 167859.930842439, 149999.29 167860.100842439, 149999.61 167860.480842439, 150000 167860.470842439, 150012.204757395 167860.417811152, 150018.376680863 167860.381434544, 150039.23 167860.610842439, 150039.19 167859.880842439, 150039.915 167851.836842438, 150040.439 167848.878842438, 150041.928 167843.586842439, 150027.971 167836.996842438, 150028.916 167834.910842439, 150026.37 167833.74084244, 150021.46 167843.060842439, 150021.33 167843.30084244, 150019.97999957 167846.160842776, 150019.84 167846.880842439, 150006.8 167844.250842441, 150000 167858.600842438))
60920;1;0;1;0;1;1;['09'];520.86;[];['09'];[];POLYGON ((150330.382 167872.42284244, 150315.594 167871.492842439, 150313.5 167863.057842438, 150299.057 167865.786842439, 150312.071 167890.580842439, 150312.26 167890.940842439, 150325.76 167890.710842438, 150325.8 167886.450842439, 150329.81 167886.390842438, 150330.382 167872.42284244))
52115;2;2;1;1;2;2;['07'];777.96;['01'];['07', '03'];['01', '03'];POLYGON ((150274.385 167373.794842441, 150260.66 167370.600842441, 150260.77 167369.900842441, 150241.21 167365.76784244, 150236.983 167384.511842441, 150237.54 167384.640842441, 150247.55 167386.880842442, 150256.04 167388.61084244, 150268.648 167391.782842441, 150269.82 167390.030842441, 150274.32 167383.970842441, 150280.81 167375.29084244, 150274.385 167373.794842441), (150269.623 167374.221842441, 150268.63 167378.73084244, 150265.5 167383.880842441, 150259.37 167382.33084244, 150261.81 167372.650842441, 150269.623 167374.221842441))
87853;3;2;1;0;1;3;['09'];163.0;[];['09', '01', '03'];['01', '03'];POLYGON ((150293.562875326 167190.300371213, 150291.854064636 167197.103855969, 150293.037970002 167197.030903524, 150296.081920689 167204.716887717, 150297.587000597 167205.094946356, 150300.579999593 167205.990842136, 150323.900000174 167211.740842458, 150330.920000573 167213.470842374, 150331.850000024 167209.680841961, 150322.870000265 167198.450842804, 150311.21 167182.610842442, 150310.8 167182.896842442, 150312.209 167185.115842442, 150306.808 167188.547842443, 150307.479 167189.602842442, 150295.896 167193.57184244, 150294.673 167190.079842441, 150293.562875326 167190.300371213))
51517;2;1;1;0;1;2;['03'];800.0;[];['01', '03'];['01'];POLYGON ((150028.4 167756.491842442, 150033.69 167757.810842439, 150035.31 167758.170842439, 150032.44 167764.45084244, 150032.37 167764.610842438, 150044.2 167767.280842439, 150045.61 167761.020842439, 150046.07 167761.130842439, 150052.06 167762.479842439, 150072.056291785 167766.736346249, 150074.896775669 167767.308143584, 150087.543068892 167770.31615388, 150091.518 167771.32584244, 150096.34 167750.539842439, 150080.17 167746.770842439, 150076.87 167760.930842437, 150032.4 167751.210842439, 150028.4 167756.491842442))
86616;3;3;1;1;2;3;['09'];743.33;['20'];['09', '01', '03'];['20', '01', '03'];POLYGON ((150041.1 167783.970842439, 150054.139866437 167794.814879137, 150055.651111806 167797.387677538, 150062.418728449 167808.316134, 150063.159471111 167809.791887242, 150064.321 167812.111842438, 150075.729 167805.958842439, 150084.199 167802.879842439, 150087.34 167789.339842439, 150083.056359307 167788.58147889, 150070.838014954 167785.7112815, 150067.736989941 167785.187080106, 150048.039999898 167780.330842264, 150045.23 167779.690842438, 150045.13 167779.670842439, 150041.1 167783.970842439))
59739;3;2;1;0;1;3;['09'];355.5;[];['09', '05', '02'];['05', '02'];POLYGON ((150048.039999898 167780.330842264, 150067.736989941 167785.187080106, 150070.838014954 167785.7112815, 150083.056359307 167788.58147889, 150087.34 167789.339842439, 150091.518 167771.32584244, 150087.543068892 167770.31615388, 150074.896775669 167767.308143584, 150072.056291785 167766.736346249, 150052.06 167762.479842439, 150048.039999898 167780.330842264))
26367;1;0;1;0;1;1;['01'];59.42;[];['01'];[];POLYGON ((150087.98 167259.570842442, 150086.587 167264.999842442, 150096.779 167267.605842441, 150098.184 167262.088842441, 150093.491 167260.885842443, 150092.52 167260.730842441, 150087.98 167259.570842442))
6623;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150018.102 167181.673842441, 150023.39 167182.992842441, 150026.790000549 167171.260842383, 150027.820000422 167167.720842812, 150022.040000481 167166.240842632, 150021.219999963 167169.65084218, 150018.102 167181.673842441))
56634;1;1;1;1;2;1;['01'];272.82;['03'];['01'];['03'];POLYGON ((150486.597136475 167242.055852043, 150500.328276915 167248.508179718, 150501.234999999 167246.55684244, 150502.479999999 167246.252842442, 150503.574999999 167243.893842442, 150503.004999999 167242.747842441, 150503.109999999 167242.52084244, 150497.369999927 167239.880842444, 150493.629999999 167238.150842441, 150492.509999999 167240.610842442, 150487.579999999 167238.370842441, 150487.182383693 167240.081551583, 150486.597136475 167242.055852043))
4068;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150254.074 167647.87884244, 150256.484 167652.58284244, 150267.728104022 167646.625137524, 150272.29 167644.320842438, 150270.94 167641.28084244, 150268.86 167642.200842438, 150267.98 167640.46084244, 150267.089999629 167640.850842245, 150264.214621433 167642.49602309, 150254.074 167647.87884244))
4713;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150207.317 167748.372842441, 150209.734999883 167753.081843036, 150223.88 167745.490842438, 150224.92 167744.950842439, 150222.47 167740.260842439, 150220.97 167741.00084244, 150217.015893653 167743.128110332, 150207.317 167748.372842441))
67804;1;1;1;1;2;1;['02'];366.48;['01'];['02'];['01'];POLYGON ((150121.72 167456.54084244, 150121.734 167456.687842441, 150121.758 167456.833842441, 150121.792 167456.97784244, 150121.836 167457.118842441, 150121.889 167457.25684244, 150121.952 167457.390842441, 150122.025 167457.51984244, 150122.106 167457.642842441, 150122.196 167457.760842442, 150122.293 167457.871842439, 150122.398 167457.975842439, 150122.51 167458.071842441, 150122.629 167458.160842441, 150122.753 167458.240842441, 150122.883 167458.311842441, 150123.103 167458.406842439, 150123.335 167458.448842441, 150123.57 167458.473842441, 150123.806 167458.482842442, 150124.042 167458.474842442, 150124.277 167458.450842442, 150124.51 167458.410842441, 150124.833 167458.326842441, 150124.68 167459.030842441, 150127.39 167459.610842439, 150128.67 167453.710842439, 150129.31 167450.730842439, 150130.779 167444.812842442, 150124.807 167443.385842441, 150122.361314203 167453.690845712, 150121.72 167456.54084244))
76659;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150065.733 167378.080842442, 150076.13 167366.430842442, 150072.71 167363.510842441, 150072.59 167363.36084244, 150072.45 167363.190842442, 150073.35 167362.21084244, 150071.42 167360.420842439, 150060.039 167373.046842442, 150065.733 167378.080842442))
2272;2;1;1;0;1;2;['03'];155.36;[];['01', '03'];['01'];POLYGON ((150145.665 167780.433842439, 150159.779227763 167783.732160129, 150169.125 167786.18784244, 150176.68 167787.750842438, 150177.26 167784.890842438, 150177.94 167781.56084244, 150158.481624176 167776.983346413, 150151.525591451 167775.584403267, 150147.960596731 167774.999226552, 150146.941 167774.752842442, 150145.665 167780.433842439))
5016;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150092.72 167186.670842441, 150092.81 167186.700842442, 150092.76 167187.84084244, 150097.4 167188.580842442, 150098.82 167187.51084244, 150098.89 167186.010842441, 150103.184587943 167186.179858496, 150105.286 167165.10784244, 150097.542 167165.557842444, 150092.72 167186.670842441))
16224;1;0;1;0;1;1;['01'];200.91;[];['01'];[];POLYGON ((150086.23 167354.370842441, 150087.539999572 167349.720842198, 150061.4 167333.680842441, 150059.79 167339.69084244, 150059.98 167339.81084244, 150084.81 167356.490842442, 150086.23 167354.370842441))
2794;3;2;1;0;1;3;['05'];201.6;[];['05', '01', '03'];['01', '03'];POLYGON ((150139.339 167808.609842439, 150138.28 167813.308842439, 150138.262 167814.52584244, 150138.54 167815.710842438, 150138.88 167816.35084244, 150139.18 167816.820842439, 150139.63 167817.41084244, 150139.92 167817.780842439, 150145.703 167823.858842438, 150146.484 167824.50084244, 150147.437 167824.838842439, 150148.448 167824.83384244, 150148.656 167824.791842438, 150156.785 167822.786842438, 150154.341530471 167814.035999545, 150154.020000012 167812.240842388, 150151.741201359 167811.548550093, 150149.964708141 167811.008856704, 150143.619565972 167809.547405286, 150139.339 167808.609842439))
282;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150195.66 167159.861842441, 150196.448 167172.530842442, 150200.48 167172.300842442, 150200.66 167175.380842442, 150204.03 167177.99084244, 150205.29 167176.350842441, 150212.077 167166.666842442, 150210.443 167165.041842442, 150208.49 167162.68084244, 150207.674 167160.964842441, 150207.256 167160.240842443, 150206.626 167159.690842443, 150205.853 167159.371842441, 150205.019 167159.318842443, 150200.193 167159.598842443, 150200.15 167158.953842442, 150196.537 167159.116842442, 150196.577 167159.808842442, 150195.66 167159.861842441))
5237;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150020.135 167337.772842441, 150027.343 167344.143842441, 150034.435 167350.412842441, 150040.85 167342.600842441, 150034.26 167336.700842441, 150034.65 167336.270842438, 150034.28 167335.930842442, 150033.91 167335.60084244, 150033.53 167336.030842442, 150031.103 167333.856842441, 150032.463 167332.21984244, 150028.474999982 167328.750842933, 150020.135 167337.772842441))
70370;2;1;1;0;1;2;['03'];203.03;[];['01', '03'];['01'];POLYGON ((150175.622 167790.832842441, 150175.148 167793.162842439, 150177.709999517 167801.400842586, 150182.343 167815.668842439, 150185.148 167814.81584244, 150185.352 167815.497842439, 150186.487 167816.15784244, 150188.395 167815.694842441, 150189.037 167814.592842439, 150188.764 167813.467842439, 150189.24 167813.310842439, 150185.160000348 167798.700841965, 150183.04790018 167791.892415753, 150182.308999681 167788.926842091, 150175.622 167790.832842441))
27424;1;0;1;0;1;1;['01'];203.86;[];['01'];[];POLYGON ((150085.16 167539.49084244, 150054.07 167553.67084244, 150054.61 167554.860842439, 150056.62 167559.260842441, 150085.46 167546.110842441, 150085.82 167544.440842441, 150085.16 167539.49084244))
21390;2;1;1;0;1;2;['03'];203.92;[];['01', '03'];['01'];POLYGON ((150007.19 167299.530842441, 150006.97 167300.250842439, 150006.93 167300.390842441, 150007.61 167300.600842441, 150007.75 167299.980842442, 150010.35 167300.760842442, 150010.01 167302.020842439, 150013.72 167303.130842441, 150013.62 167303.490842442, 150018.52 167304.820842439, 150018.62 167304.380842441, 150025.116 167306.142842441, 150028.019 167295.72784244, 150009.64 167290.756842441, 150007.253927065 167299.301905271, 150007.19 167299.530842441))
14874;1;0;1;0;1;1;['01'];510.5;[];['01'];[];POLYGON ((150059.439998944 167510.440842762, 150062.410926267 167517.076594679, 150065.550999644 167523.452842212, 150073.02 167519.840842441, 150062.15 167497.36084244, 150054.82 167500.91084244, 150059.439998944 167510.440842762))
97430;1;0;1;0;1;1;['01'];805.64;[];['01'];[];POLYGON ((150109.559 167142.002842442, 150110.468 167140.880842442, 150123.591000083 167140.201842536, 150121.98 167124.090842443, 150121.9 167124.190842442, 150109.12 167125.000842442, 150109.3 167126.120842442, 150107.41 167126.240842442, 150107.669935132 167130.330810748, 150106.100031144 167130.430907536, 150104.777027729 167130.514873371, 150105.356 167139.420842442, 150105.368 167141.347842441, 150106.406 167142.142842442, 150109.559 167142.002842442))
84114;3;2;1;0;1;3;['09'];466.21;[];['09', '16', '03'];['16', '03'];POLYGON ((150023.38 167792.640842439, 150025.97000033 167795.800843432, 150030.159999523 167800.150842157, 150039.089999861 167808.400842519, 150053.735 167821.856842438, 150064.321 167812.111842438, 150063.159471111 167809.791887242, 150062.418728449 167808.316134, 150055.651111806 167797.387677538, 150054.139866437 167794.814879137, 150041.1 167783.970842439, 150034.6 167780.670842437, 150023.38 167792.640842439))
44250;3;3;1;1;2;3;['09'];231.24;['03'];['09', '05', '01'];['05', '01', '03'];POLYGON ((150173.85 167300.78084244, 150178.340406452 167302.076675649, 150181.743077892 167302.913165193, 150192.384984703 167305.204281301, 150198.436089069 167306.571862414, 150203.486089102 167284.363862418, 150204.625089154 167279.359862213, 150198.725164037 167278.140051089, 150188.004560446 167275.597092658, 150184.896583687 167274.97365423, 150175.33 167272.77084244, 150170.51 167293.490842441, 150173.66 167294.280842441, 150173.07 167296.950842441, 150174.63 167297.400842441, 150173.85 167300.78084244))
16360;2;1;1;0;1;2;['03'];486.35;[];['01', '03'];['01'];POLYGON ((150010.4 167809.890842439, 150016.8 167796.49084244, 150016.88 167796.33084244, 150010.58 167793.440842439, 150006.349901299 167791.539284575, 150010.217014733 167782.817248654, 150014.891745549 167784.963404577, 150017.37 167780.090842439, 150021.41 167781.940842439, 150033.69 167757.810842439, 150028.4 167756.491842442, 150026.35 167756.05084244, 150023.340170449 167754.553145481, 150022.052919866 167757.297165014, 150016.681874462 167754.579572368, 150010.92 167766.200842441, 150017.15 167769.290842439, 150012.9 167777.850842439, 150006.971412556 167774.90083447, 150004.75737194 167779.530833344, 150002.352492694 167778.245172362, 150000 167783.17084244, 150003.255899412 167784.78768744, 150001.39647532 167788.887815726, 150000 167788.22084244, 149998.03 167787.280842439, 149997.71 167787.13084244, 149991.285 167800.68284244, 150000 167804.860842438, 150010.4 167809.890842439))
72954;2;2;0;0;0;2;[];0.0;[];['01', '03'];['01', '03'];POLYGON ((149974.797103292 167170.999983435, 149974.684668123 167171.419819111, 149978.056763164 167172.276925235, 149982.489545002 167173.386223705, 149985.724089354 167174.193486221, 149989.64313829 167175.044140428, 149993.516038747 167175.781857742, 149996.240000117 167176.190842402, 150001.507764914 167156.96025865, 150003.469186725 167149.799725805, 149981.286619192 167144.25159124, 149979.829571099 167150.448731162, 149979.216403769 167152.963432658, 149978.945477061 167154.12182763, 149978.457328238 167156.192298953, 149977.625608104 167159.566399565, 149974.797103292 167170.999983435))
56859;1;1;1;1;2;1;['04'];1962.82;['01'];['04'];['01'];POLYGON ((150000 167119.900842441, 149999.849999715 167120.490842368, 149999.999999893 167120.520842593, 150016.18 167124.570842442, 150020.46 167107.410842443, 150022.93 167107.890842441, 150023.21 167106.750842442, 150035.46 167109.810842441, 150039.6 167093.230842443, 150032.26 167091.390842442, 150032.97 167087.770842441, 150020.18 167084.570842441, 150019.23 167088.360842443, 150004.24 167084.610842442, 150001.08 167100.730842442, 150004.57 167101.600842441, 150000 167119.900842441))
98640;3;2;1;0;1;3;['09'];500.06;[];['09', '05', '03'];['05', '03'];POLYGON ((150106.268 167413.25384244, 150117.78 167423.700842441, 150122.36 167418.630842441, 150158.141063523 167427.243840758, 150158.75 167424.47084244, 150170.57 167427.07884244, 150173.465 167414.450842441, 150152.119434725 167409.385822223, 150147.76 167407.800842441, 150122.859999954 167402.010842167, 150117.610000092 167400.610842205, 150113.345875539 167405.610179055, 150107.124711626 167412.301151223, 150106.268 167413.25384244))
